,Lisa,Ole
28.5,-295.87499999999756,-321.60000000000286
28.6,-295.70000000000056,-257.5750000000002
28.700000000000003,-296.9333333333311,-257.0
28.8,-296.0,-239.80000000000035
28.900000000000002,-289.7999999999986,-211.0
29.0,-283.099999999998,-188.70000000000613
29.1,-299.82500000000044,-170.75000000000244
29.200000000000003,-300.0,-160.99999999999824
29.3,-296.9756097560959,-151.79999999999697
29.400000000000002,-293.82500000000044,-151.80000000000052
29.5,-293.0,-163.59999999999752
29.6,-285.7499999999987,-184.3999999999975
29.700000000000003,-294.30000000000047,-218.0
29.8,-288.40000000000106,-233.20000000000212
29.900000000000002,-298.6000000000002,-235.19999999999786
30.0,-286.49999999999955,-254.0
30.1,-290.02439024390065,-254.69999999999877
30.200000000000003,-288.733333333334,-263.4000000000007
30.3,-284.7000000000008,-271.69999999999993
30.400000000000002,-283.90000000000293,-281.69999999999874
30.5,-293.0,-285.0
30.6,-289.0,-285.0
30.700000000000003,-291.9666666666632,-288.80000000000035
30.8,-288.9999999999965,-294.75
30.900000000000002,-277.1999999999993,-284.0
31.0,-273.0,-262.8000000000007
31.1,-261.0,-279.6829268292717
31.200000000000003,-248.93333333332637,-261.39999999999856
31.3,-249.70000000000053,-240.09999999999627
31.400000000000002,-246.0,-250.0
31.5,-249.40000000000106,-255.35000000000292
31.6,-237.00000000000176,-274.7000000000041
31.700000000000003,-234.0,-257.0
31.8,-230.6000000000025,-256.30000000000746
31.900000000000002,-228.5999999999954,-243.6000000000007
32.0,-207.29268292682553,-238.0
32.1,-242.79999999999717,-248.59999999999786
32.2,-230.0,-238.0
32.300000000000004,-308.89999999999486,-242.10000000000338
32.4,-351.99999999999824,-252.0999999999961
32.5,-359.2000000000064,-250.0
32.6,-380.0999999999998,-246.99999999999824
32.7,-398.19999999999965,-252.47500000000537
32.800000000000004,-352.1999999999957,-250.0
